method,scenario,topology_a,topology_b,ordered_pair_label,latent_spearman,metric_spearman,delta_spearman,metric_spearman_column,n_observations,source_csv,ordered_topology_pairs,mesh_pair_level,chamfer_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,n_subjects,n_subject_pairs,n_mesh_pairs,chamfer_seconds_mean,chamfer_seconds_median,total_pair_seconds_mean,total_pair_seconds_median,output_dir,output_json,output_csv,output_md,registered_chamfer_spearman,registered_chamfer_pearson,model_beats_registered_chamfer,rigid_icp_seconds_mean,rigid_icp_seconds_median,nonrigid_cpd_seconds_mean,nonrigid_cpd_seconds_median,warp_seconds_mean,warp_seconds_median,registration_seconds_mean,registration_seconds_median,nicp_correspondence_spearman,nicp_correspondence_pearson,model_beats_nicp_correspondence,nonrigid_nicp_seconds_mean,nonrigid_nicp_seconds_median,metric_seconds_mean,metric_seconds_median
rigid_cpd_chamfer,jitter,noisy,up60k,noisy__to__up60k,0.718296,-0.002822,0.721118,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/noisy__to__up60k/ranking_summary.csv,1,1,,0.745987,,0.759011,,100,4950,4950,0.048430,0.048542,0.060612,0.060821,,,,,-0.002822,-0.013024,1,0.000804,0.000792,0.011169,0.011255,0.000209,0.000207,0.011973,0.012075,,,,,,,
rigid_cpd_chamfer,jitter,original,crop,original__to__crop,0.708450,-0.056172,0.764622,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/original__to__crop/ranking_summary.csv,1,1,,0.739277,,0.790004,,100,4950,4950,0.007548,0.007625,0.019577,0.019821,,,,,-0.056172,-0.050727,1,0.000747,0.000734,0.011072,0.011244,0.000209,0.000207,0.011820,0.011997,,,,,,,
rigid_cpd_chamfer,jitter,original,down8k,original__to__down8k,0.689050,0.010993,0.678057,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/original__to__down8k/ranking_summary.csv,1,1,,0.721652,,0.723237,,100,4950,4950,0.000434,0.000431,0.012499,0.012589,,,,,0.010993,-0.001585,1,0.000784,0.000775,0.011072,0.011166,0.000209,0.000208,0.011856,0.011950,,,,,,,
rigid_cpd_chamfer,jitter,original,noisy,original__to__noisy,0.756498,-0.020040,0.776537,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/original__to__noisy/ranking_summary.csv,1,1,,0.787509,,0.811685,,100,4950,4950,0.009126,0.009131,0.021251,0.021323,,,,,-0.020040,-0.024176,1,0.000812,0.000804,0.011106,0.011161,0.000207,0.000206,0.011918,0.011984,,,,,,,
rigid_cpd_chamfer,jitter,original,remesh,original__to__remesh,0.673952,-0.014242,0.688194,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/original__to__remesh/ranking_summary.csv,1,1,,0.705739,,0.727285,,100,4950,4950,0.005205,0.005210,0.017352,0.017435,,,,,-0.014242,-0.021547,1,0.000804,0.000791,0.011135,0.011197,0.000209,0.000208,0.011938,0.012015,,,,,,,
rigid_cpd_chamfer,jitter,original,up60k,original__to__up60k,0.731994,0.005334,0.726661,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/original__to__up60k/ranking_summary.csv,1,1,,0.760390,,0.788392,,100,4950,4950,0.048423,0.048542,0.060542,0.060751,,,,,0.005334,-0.028002,1,0.000782,0.000767,0.011129,0.011222,0.000209,0.000207,0.011910,0.012011,,,,,,,
rigid_cpd_chamfer,jitter,remesh,crop,remesh__to__crop,0.609802,-0.026908,0.636710,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/remesh__to__crop/ranking_summary.csv,1,1,,0.655566,,0.681879,,100,4950,4950,0.002870,0.003342,0.013712,0.015299,,,,,-0.026908,-0.026312,1,0.000691,0.000673,0.009957,0.011038,0.000195,0.000187,0.010648,0.011782,,,,,,,
rigid_cpd_chamfer,jitter,remesh,down8k,remesh__to__down8k,0.716177,0.007850,0.708327,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/remesh__to__down8k/ranking_summary.csv,1,1,,0.756152,,0.755831,,100,4950,4950,0.000360,0.000344,0.012449,0.012566,,,,,0.007850,0.000322,1,0.000748,0.000737,0.011147,0.011255,0.000194,0.000187,0.011895,0.012026,,,,,,,
rigid_cpd_chamfer,jitter,remesh,noisy,remesh__to__noisy,0.692870,-0.000152,0.693022,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/remesh__to__noisy/ranking_summary.csv,1,1,,0.736963,,0.732947,,100,4950,4950,0.003700,0.003704,0.015768,0.015849,,,,,-0.000152,0.004017,1,0.000790,0.000781,0.011089,0.011145,0.000189,0.000187,0.011879,0.011958,,,,,,,
rigid_cpd_chamfer,jitter,remesh,original,remesh__to__original,0.709636,-0.004050,0.713686,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/remesh__to__original/ranking_summary.csv,1,1,,0.751364,,0.744658,,100,4950,4950,0.003700,0.003704,0.015747,0.015826,,,,,-0.004050,0.006706,1,0.000786,0.000778,0.011073,0.011145,0.000189,0.000187,0.011859,0.011935,,,,,,,
rigid_cpd_chamfer,jitter,remesh,up60k,remesh__to__up60k,0.754749,-0.005540,0.760289,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/remesh__to__up60k/ranking_summary.csv,1,1,,0.789824,,0.790615,,100,4950,4950,0.032791,0.033469,0.044439,0.045615,,,,,-0.005540,-0.000791,1,0.000764,0.000751,0.010694,0.011150,0.000190,0.000185,0.011458,0.011942,,,,,,,
rigid_cpd_chamfer,jitter,up60k,crop,up60k__to__crop,0.641056,-0.016040,0.657095,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/up60k__to__crop/ranking_summary.csv,1,1,,0.683087,,0.693803,,100,4950,4950,0.034474,0.039060,0.039871,0.045590,,,,,-0.016040,-0.010715,1,0.000448,0.000433,0.004510,0.004087,0.000440,0.000428,0.004958,0.004549,,,,,,,
rigid_cpd_chamfer,jitter,up60k,down8k,up60k__to__down8k,0.718561,0.054510,0.664051,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/up60k__to__down8k/ranking_summary.csv,1,1,,0.755642,,0.728227,,100,4950,4950,0.012932,0.013639,0.023740,0.025625,,,,,0.054510,0.027415,1,0.000739,0.000722,0.009660,0.010782,0.000409,0.000403,0.010399,0.011572,,,,,,,
rigid_cpd_chamfer,jitter,up60k,noisy,up60k__to__noisy,0.725034,0.021927,0.703107,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/up60k__to__noisy/ranking_summary.csv,1,1,,0.764609,,0.771744,,100,4950,4950,0.052287,0.052396,0.064537,0.064742,,,,,0.021927,-0.007135,1,0.000799,0.000790,0.011047,0.011145,0.000405,0.000402,0.011845,0.011959,,,,,,,
rigid_cpd_chamfer,jitter,up60k,original,up60k__to__original,0.742174,0.041840,0.700334,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/up60k__to__original/ranking_summary.csv,1,1,,0.780490,,0.745070,,100,4950,4950,0.052287,0.052396,0.064513,0.064724,,,,,0.041840,0.035420,1,0.000788,0.000774,0.011033,0.011129,0.000405,0.000402,0.011821,0.011931,,,,,,,
rigid_cpd_chamfer,jitter,up60k,remesh,up60k__to__remesh,0.729244,0.040371,0.688872,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/jitter/up60k__to__remesh/ranking_summary.csv,1,1,,0.762438,,0.754614,,100,4950,4950,0.036065,0.036598,0.047974,0.048964,,,,,0.040371,0.007824,1,0.000780,0.000770,0.010724,0.011137,0.000406,0.000402,0.011504,0.011949,,,,,,,
rigid_cpd_chamfer,mixed,crop,down8k,crop__to__down8k,0.577439,0.020784,0.556655,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/crop__to__down8k/ranking_summary.csv,1,1,,0.595077,,0.589452,,100,4950,4950,0.000541,0.000435,0.008780,0.008615,,,,,0.020784,0.005625,1,0.000581,0.000550,0.007430,0.007459,0.000227,0.000217,0.008011,0.008046,,,,,,,
rigid_cpd_chamfer,mixed,crop,noisy,crop__to__noisy,0.651342,0.000584,0.650758,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/crop__to__noisy/ranking_summary.csv,1,1,,0.685542,,0.680336,,100,4950,4950,0.007000,0.007085,0.018850,0.019101,,,,,0.000584,0.005206,1,0.000759,0.000740,0.010883,0.011052,0.000208,0.000206,0.011642,0.011823,,,,,,,
rigid_cpd_chamfer,mixed,crop,original,crop__to__original,0.665837,0.017944,0.647893,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/crop__to__original/ranking_summary.csv,1,1,,0.698337,,0.672800,,100,4950,4950,0.007000,0.007085,0.018840,0.019089,,,,,0.017944,0.025538,1,0.000756,0.000740,0.010877,0.011052,0.000208,0.000206,0.011633,0.011814,,,,,,,
rigid_cpd_chamfer,mixed,crop,remesh,crop__to__remesh,0.539709,0.026326,0.513383,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/crop__to__remesh/ranking_summary.csv,1,1,,0.559381,,0.548320,,100,4950,4950,0.003718,0.004236,0.014786,0.016187,,,,,0.026326,0.011061,1,0.000708,0.000694,0.010146,0.010978,0.000214,0.000208,0.010854,0.011748,,,,,,,
rigid_cpd_chamfer,mixed,crop,up60k,crop__to__up60k,0.588944,0.016344,0.572600,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/crop__to__up60k/ranking_summary.csv,1,1,,0.617009,,0.634811,,100,4950,4950,0.026833,0.031626,0.032297,0.037995,,,,,0.016344,-0.017802,1,0.000470,0.000450,0.004751,0.004299,0.000243,0.000236,0.005220,0.004773,,,,,,,
rigid_cpd_chamfer,mixed,down8k,crop,down8k__to__crop,0.612455,0.001220,0.611235,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/down8k__to__crop/ranking_summary.csv,1,1,,0.659074,,0.672153,,100,4950,4950,0.000567,0.000438,0.008859,0.008960,,,,,0.001220,-0.013079,1,0.000570,0.000549,0.007577,0.007917,0.000145,0.000135,0.008147,0.008516,,,,,,,
rigid_cpd_chamfer,mixed,down8k,noisy,down8k__to__noisy,0.717819,-0.008452,0.726271,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/down8k__to__noisy/ranking_summary.csv,1,1,,0.757541,,0.769824,,100,4950,4950,0.000435,0.000433,0.012467,0.012552,,,,,-0.008452,-0.012283,1,0.000796,0.000789,0.011110,0.011180,0.000126,0.000125,0.011906,0.011991,,,,,,,
rigid_cpd_chamfer,mixed,down8k,original,down8k__to__original,0.702025,-0.023053,0.725079,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/down8k__to__original/ranking_summary.csv,1,1,,0.742720,,0.767291,,100,4950,4950,0.000435,0.000433,0.012470,0.012550,,,,,-0.023053,-0.024570,1,0.000800,0.000789,0.011108,0.011183,0.000126,0.000125,0.011908,0.011990,,,,,,,
rigid_cpd_chamfer,mixed,down8k,remesh,down8k__to__remesh,0.696967,-0.011167,0.708133,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/down8k__to__remesh/ranking_summary.csv,1,1,,0.728764,,0.736774,,100,4950,4950,0.000349,0.000343,0.012236,0.012487,,,,,-0.011167,-0.008010,1,0.000773,0.000761,0.010987,0.011232,0.000127,0.000125,0.011760,0.012017,,,,,,,
rigid_cpd_chamfer,mixed,down8k,up60k,down8k__to__up60k,0.726479,0.007765,0.718715,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/down8k__to__up60k/ranking_summary.csv,1,1,,0.763106,,0.763567,,100,4950,4950,0.011627,0.012398,0.022269,0.024378,,,,,0.007765,-0.000461,1,0.000725,0.000713,0.009783,0.010957,0.000133,0.000126,0.010509,0.011737,,,,,,,
rigid_cpd_chamfer,mixed,noisy,crop,noisy__to__crop,0.680382,0.023269,0.657112,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/noisy__to__crop/ranking_summary.csv,1,1,,0.723127,,0.679005,,100,4950,4950,0.007548,0.007625,0.019613,0.019857,,,,,0.023269,0.044122,1,0.000755,0.000739,0.011102,0.011259,0.000208,0.000206,0.011857,0.012031,,,,,,,
rigid_cpd_chamfer,mixed,noisy,down8k,noisy__to__down8k,0.691490,0.015508,0.675982,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/noisy__to__down8k/ranking_summary.csv,1,1,,0.721027,,0.679181,,100,4950,4950,0.000436,0.000432,0.012517,0.012610,,,,,0.015508,0.041846,1,0.000787,0.000772,0.011085,0.011159,0.000209,0.000207,0.011872,0.011967,,,,,,,
rigid_cpd_chamfer,mixed,noisy,original,noisy__to__original,0.755781,0.002325,0.753456,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/noisy__to__original/ranking_summary.csv,1,1,,0.792381,,0.768226,,100,4950,4950,0.009130,0.009131,0.021296,0.021366,,,,,0.002325,0.024155,1,0.000816,0.000807,0.011143,0.011195,0.000208,0.000206,0.011959,0.012029,,,,,,,
rigid_cpd_chamfer,mixed,noisy,remesh,noisy__to__remesh,0.664542,0.018307,0.646236,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/noisy__to__remesh/ranking_summary.csv,1,1,,0.691573,,0.676565,,100,4950,4950,0.005206,0.005211,0.017430,0.017511,,,,,0.018307,0.015008,1,0.000805,0.000799,0.011210,0.011277,0.000209,0.000208,0.012016,0.012091,,,,,,,
rigid_cpd_chamfer,mixed,noisy,up60k,noisy__to__up60k,0.717892,0.015486,0.702406,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/noisy__to__up60k/ranking_summary.csv,1,1,,0.750278,,0.733816,,100,4950,4950,0.048439,0.048552,0.060623,0.060830,,,,,0.015486,0.016462,1,0.000808,0.000796,0.011167,0.011261,0.000209,0.000207,0.011975,0.012077,,,,,,,
rigid_cpd_chamfer,mixed,original,crop,original__to__crop,0.677128,0.039467,0.637661,registered_chamfer_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_registered_chamfer_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_cpd64/mixed/original__to__crop/ranking_summary.csv,1,1,,0.721757,,0.679307,,100,4950,4950,0.007548,0.007625,0.019581,0.019803,,,,,0.039467,0.042450,1,0.000747,0.000734,0.011078,0.011233,0.000208,0.000206,0.011825,0.011985,,,,,,,
